claim_id,split,claim_status,variation,file_path
1017,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1017_v1.jpg
1017,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1017_v2.jpg
1020,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1020_v1.jpg
1020,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1020_v2.jpg
1021,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1021_v1.jpg
1021,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1021_v2.jpg
1022,train,Valid,1,output\tm_dataset\train\Valid_Claim\1022_v1.jpg
1022,train,Valid,2,output\tm_dataset\train\Valid_Claim\1022_v2.jpg
1023,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1023_v1.jpg
1023,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1023_v2.jpg
1024,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1024_v1.jpg
1024,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1024_v2.jpg
1025,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1025_v1.jpg
1025,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1025_v2.jpg
1026,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1026_v1.jpg
1026,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1026_v2.jpg
1027,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1027_v1.jpg
1027,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1027_v2.jpg
1028,train,Valid,1,output\tm_dataset\train\Valid_Claim\1028_v1.jpg
1028,train,Valid,2,output\tm_dataset\train\Valid_Claim\1028_v2.jpg
1029,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1029_v1.jpg
1029,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1029_v2.jpg
1030,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1030_v1.jpg
1030,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1030_v2.jpg
1031,train,Valid,1,output\tm_dataset\train\Valid_Claim\1031_v1.jpg
1031,train,Valid,2,output\tm_dataset\train\Valid_Claim\1031_v2.jpg
1032,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1032_v1.jpg
1032,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1032_v2.jpg
1034,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1034_v1.jpg
1034,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1034_v2.jpg
1036,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1036_v1.jpg
1036,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1036_v2.jpg
1037,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1037_v1.jpg
1037,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1037_v2.jpg
1038,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1038_v1.jpg
1038,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1038_v2.jpg
1040,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1040_v1.jpg
1040,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1040_v2.jpg
1042,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1042_v1.jpg
1042,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1042_v2.jpg
1043,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1043_v1.jpg
1043,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1043_v2.jpg
1046,train,Valid,1,output\tm_dataset\train\Valid_Claim\1046_v1.jpg
1046,train,Valid,2,output\tm_dataset\train\Valid_Claim\1046_v2.jpg
1047,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1047_v1.jpg
1047,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1047_v2.jpg
1048,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1048_v1.jpg
1048,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1048_v2.jpg
1049,train,Valid,1,output\tm_dataset\train\Valid_Claim\1049_v1.jpg
1049,train,Valid,2,output\tm_dataset\train\Valid_Claim\1049_v2.jpg
1051,train,Valid,1,output\tm_dataset\train\Valid_Claim\1051_v1.jpg
1051,train,Valid,2,output\tm_dataset\train\Valid_Claim\1051_v2.jpg
1052,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1052_v1.jpg
1052,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1052_v2.jpg
1054,train,Valid,1,output\tm_dataset\train\Valid_Claim\1054_v1.jpg
1054,train,Valid,2,output\tm_dataset\train\Valid_Claim\1054_v2.jpg
1055,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1055_v1.jpg
1055,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1055_v2.jpg
1056,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1056_v1.jpg
1056,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1056_v2.jpg
1057,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1057_v1.jpg
1057,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1057_v2.jpg
1059,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1059_v1.jpg
1059,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1059_v2.jpg
1060,train,Valid,1,output\tm_dataset\train\Valid_Claim\1060_v1.jpg
1060,train,Valid,2,output\tm_dataset\train\Valid_Claim\1060_v2.jpg
1061,train,Valid,1,output\tm_dataset\train\Valid_Claim\1061_v1.jpg
1061,train,Valid,2,output\tm_dataset\train\Valid_Claim\1061_v2.jpg
1064,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1064_v1.jpg
1064,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1064_v2.jpg
1065,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1065_v1.jpg
1065,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1065_v2.jpg
1066,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1066_v1.jpg
1066,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1066_v2.jpg
1067,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1067_v1.jpg
1067,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1067_v2.jpg
1069,train,Valid,1,output\tm_dataset\train\Valid_Claim\1069_v1.jpg
1069,train,Valid,2,output\tm_dataset\train\Valid_Claim\1069_v2.jpg
1070,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1070_v1.jpg
1070,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1070_v2.jpg
1071,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1071_v1.jpg
1071,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1071_v2.jpg
1072,train,Valid,1,output\tm_dataset\train\Valid_Claim\1072_v1.jpg
1072,train,Valid,2,output\tm_dataset\train\Valid_Claim\1072_v2.jpg
1074,train,Valid,1,output\tm_dataset\train\Valid_Claim\1074_v1.jpg
1074,train,Valid,2,output\tm_dataset\train\Valid_Claim\1074_v2.jpg
1076,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1076_v1.jpg
1076,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1076_v2.jpg
1078,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1078_v1.jpg
1078,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1078_v2.jpg
1079,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1079_v1.jpg
1079,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1079_v2.jpg
1080,train,Valid,1,output\tm_dataset\train\Valid_Claim\1080_v1.jpg
1080,train,Valid,2,output\tm_dataset\train\Valid_Claim\1080_v2.jpg
1081,train,Valid,1,output\tm_dataset\train\Valid_Claim\1081_v1.jpg
1081,train,Valid,2,output\tm_dataset\train\Valid_Claim\1081_v2.jpg
1083,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1083_v1.jpg
1083,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1083_v2.jpg
1085,train,Valid,1,output\tm_dataset\train\Valid_Claim\1085_v1.jpg
1085,train,Valid,2,output\tm_dataset\train\Valid_Claim\1085_v2.jpg
1086,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1086_v1.jpg
1086,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1086_v2.jpg
1087,train,Valid,1,output\tm_dataset\train\Valid_Claim\1087_v1.jpg
1087,train,Valid,2,output\tm_dataset\train\Valid_Claim\1087_v2.jpg
1088,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1088_v1.jpg
1088,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1088_v2.jpg
1089,train,Valid,1,output\tm_dataset\train\Valid_Claim\1089_v1.jpg
1089,train,Valid,2,output\tm_dataset\train\Valid_Claim\1089_v2.jpg
1090,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1090_v1.jpg
1090,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1090_v2.jpg
1093,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1093_v1.jpg
1093,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1093_v2.jpg
1094,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1094_v1.jpg
1094,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1094_v2.jpg
1095,train,Valid,1,output\tm_dataset\train\Valid_Claim\1095_v1.jpg
1095,train,Valid,2,output\tm_dataset\train\Valid_Claim\1095_v2.jpg
1096,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1096_v1.jpg
1096,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1096_v2.jpg
1097,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1097_v1.jpg
1097,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1097_v2.jpg
1098,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1098_v1.jpg
1098,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1098_v2.jpg
1101,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1101_v1.jpg
1101,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1101_v2.jpg
1102,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1102_v1.jpg
1102,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1102_v2.jpg
1104,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1104_v1.jpg
1104,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1104_v2.jpg
1105,train,Valid,1,output\tm_dataset\train\Valid_Claim\1105_v1.jpg
1105,train,Valid,2,output\tm_dataset\train\Valid_Claim\1105_v2.jpg
1106,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1106_v1.jpg
1106,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1106_v2.jpg
1108,train,Valid,1,output\tm_dataset\train\Valid_Claim\1108_v1.jpg
1108,train,Valid,2,output\tm_dataset\train\Valid_Claim\1108_v2.jpg
1109,train,Valid,1,output\tm_dataset\train\Valid_Claim\1109_v1.jpg
1109,train,Valid,2,output\tm_dataset\train\Valid_Claim\1109_v2.jpg
1110,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1110_v1.jpg
1110,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1110_v2.jpg
1111,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1111_v1.jpg
1111,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1111_v2.jpg
1112,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1112_v1.jpg
1112,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1112_v2.jpg
1113,train,Valid,1,output\tm_dataset\train\Valid_Claim\1113_v1.jpg
1113,train,Valid,2,output\tm_dataset\train\Valid_Claim\1113_v2.jpg
1116,train,Valid,1,output\tm_dataset\train\Valid_Claim\1116_v1.jpg
1116,train,Valid,2,output\tm_dataset\train\Valid_Claim\1116_v2.jpg
1117,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1117_v1.jpg
1117,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1117_v2.jpg
1118,train,Valid,1,output\tm_dataset\train\Valid_Claim\1118_v1.jpg
1118,train,Valid,2,output\tm_dataset\train\Valid_Claim\1118_v2.jpg
1119,train,Valid,1,output\tm_dataset\train\Valid_Claim\1119_v1.jpg
1119,train,Valid,2,output\tm_dataset\train\Valid_Claim\1119_v2.jpg
1120,train,Valid,1,output\tm_dataset\train\Valid_Claim\1120_v1.jpg
1120,train,Valid,2,output\tm_dataset\train\Valid_Claim\1120_v2.jpg
1121,train,Valid,1,output\tm_dataset\train\Valid_Claim\1121_v1.jpg
1121,train,Valid,2,output\tm_dataset\train\Valid_Claim\1121_v2.jpg
1122,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1122_v1.jpg
1122,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1122_v2.jpg
1124,train,Valid,1,output\tm_dataset\train\Valid_Claim\1124_v1.jpg
1124,train,Valid,2,output\tm_dataset\train\Valid_Claim\1124_v2.jpg
1125,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1125_v1.jpg
1125,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1125_v2.jpg
1126,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1126_v1.jpg
1126,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1126_v2.jpg
1127,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1127_v1.jpg
1127,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1127_v2.jpg
1128,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1128_v1.jpg
1128,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1128_v2.jpg
1129,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1129_v1.jpg
1129,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1129_v2.jpg
1130,train,Valid,1,output\tm_dataset\train\Valid_Claim\1130_v1.jpg
1130,train,Valid,2,output\tm_dataset\train\Valid_Claim\1130_v2.jpg
1131,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1131_v1.jpg
1131,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1131_v2.jpg
1133,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1133_v1.jpg
1133,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1133_v2.jpg
1134,train,Valid,1,output\tm_dataset\train\Valid_Claim\1134_v1.jpg
1134,train,Valid,2,output\tm_dataset\train\Valid_Claim\1134_v2.jpg
1136,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1136_v1.jpg
1136,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1136_v2.jpg
1137,train,Valid,1,output\tm_dataset\train\Valid_Claim\1137_v1.jpg
1137,train,Valid,2,output\tm_dataset\train\Valid_Claim\1137_v2.jpg
1138,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1138_v1.jpg
1138,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1138_v2.jpg
1140,train,Valid,1,output\tm_dataset\train\Valid_Claim\1140_v1.jpg
1140,train,Valid,2,output\tm_dataset\train\Valid_Claim\1140_v2.jpg
1141,train,Valid,1,output\tm_dataset\train\Valid_Claim\1141_v1.jpg
1141,train,Valid,2,output\tm_dataset\train\Valid_Claim\1141_v2.jpg
1143,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1143_v1.jpg
1143,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1143_v2.jpg
1144,train,Valid,1,output\tm_dataset\train\Valid_Claim\1144_v1.jpg
1144,train,Valid,2,output\tm_dataset\train\Valid_Claim\1144_v2.jpg
1145,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1145_v1.jpg
1145,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1145_v2.jpg
1147,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1147_v1.jpg
1147,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1147_v2.jpg
1148,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1148_v1.jpg
1148,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1148_v2.jpg
1149,train,Valid,1,output\tm_dataset\train\Valid_Claim\1149_v1.jpg
1149,train,Valid,2,output\tm_dataset\train\Valid_Claim\1149_v2.jpg
1150,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1150_v1.jpg
1150,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1150_v2.jpg
1151,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1151_v1.jpg
1151,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1151_v2.jpg
1153,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1153_v1.jpg
1153,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1153_v2.jpg
1157,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1157_v1.jpg
1157,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1157_v2.jpg
1158,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1158_v1.jpg
1158,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1158_v2.jpg
1160,train,Valid,1,output\tm_dataset\train\Valid_Claim\1160_v1.jpg
1160,train,Valid,2,output\tm_dataset\train\Valid_Claim\1160_v2.jpg
1161,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1161_v1.jpg
1161,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1161_v2.jpg
1164,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1164_v1.jpg
1164,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1164_v2.jpg
1167,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1167_v1.jpg
1167,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1167_v2.jpg
1171,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1171_v1.jpg
1171,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1171_v2.jpg
1174,train,Valid,1,output\tm_dataset\train\Valid_Claim\1174_v1.jpg
1174,train,Valid,2,output\tm_dataset\train\Valid_Claim\1174_v2.jpg
1175,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1175_v1.jpg
1175,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1175_v2.jpg
1176,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1176_v1.jpg
1176,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1176_v2.jpg
1179,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1179_v1.jpg
1179,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1179_v2.jpg
1180,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1180_v1.jpg
1180,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1180_v2.jpg
1181,train,Valid,1,output\tm_dataset\train\Valid_Claim\1181_v1.jpg
1181,train,Valid,2,output\tm_dataset\train\Valid_Claim\1181_v2.jpg
1182,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1182_v1.jpg
1182,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1182_v2.jpg
1184,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1184_v1.jpg
1184,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1184_v2.jpg
1185,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1185_v1.jpg
1185,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1185_v2.jpg
1186,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1186_v1.jpg
1186,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1186_v2.jpg
1187,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1187_v1.jpg
1187,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1187_v2.jpg
1188,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1188_v1.jpg
1188,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1188_v2.jpg
1189,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1189_v1.jpg
1189,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1189_v2.jpg
1190,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1190_v1.jpg
1190,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1190_v2.jpg
1191,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1191_v1.jpg
1191,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1191_v2.jpg
1192,train,Valid,1,output\tm_dataset\train\Valid_Claim\1192_v1.jpg
1192,train,Valid,2,output\tm_dataset\train\Valid_Claim\1192_v2.jpg
1193,train,Valid,1,output\tm_dataset\train\Valid_Claim\1193_v1.jpg
1193,train,Valid,2,output\tm_dataset\train\Valid_Claim\1193_v2.jpg
1194,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1194_v1.jpg
1194,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1194_v2.jpg
1195,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1195_v1.jpg
1195,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1195_v2.jpg
1196,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1196_v1.jpg
1196,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1196_v2.jpg
1197,train,Valid,1,output\tm_dataset\train\Valid_Claim\1197_v1.jpg
1197,train,Valid,2,output\tm_dataset\train\Valid_Claim\1197_v2.jpg
1198,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1198_v1.jpg
1198,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1198_v2.jpg
1199,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1199_v1.jpg
1199,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1199_v2.jpg
1200,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1200_v1.jpg
1200,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1200_v2.jpg
1201,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1201_v1.jpg
1201,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1201_v2.jpg
1204,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1204_v1.jpg
1204,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1204_v2.jpg
1206,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1206_v1.jpg
1206,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1206_v2.jpg
1207,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1207_v1.jpg
1207,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1207_v2.jpg
1208,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1208_v1.jpg
1208,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1208_v2.jpg
1209,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1209_v1.jpg
1209,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1209_v2.jpg
1210,train,Valid,1,output\tm_dataset\train\Valid_Claim\1210_v1.jpg
1210,train,Valid,2,output\tm_dataset\train\Valid_Claim\1210_v2.jpg
1211,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1211_v1.jpg
1211,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1211_v2.jpg
1213,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1213_v1.jpg
1213,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1213_v2.jpg
1214,train,Valid,1,output\tm_dataset\train\Valid_Claim\1214_v1.jpg
1214,train,Valid,2,output\tm_dataset\train\Valid_Claim\1214_v2.jpg
1216,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1216_v1.jpg
1216,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1216_v2.jpg
1217,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1217_v1.jpg
1217,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1217_v2.jpg
1218,train,Valid,1,output\tm_dataset\train\Valid_Claim\1218_v1.jpg
1218,train,Valid,2,output\tm_dataset\train\Valid_Claim\1218_v2.jpg
1219,train,Valid,1,output\tm_dataset\train\Valid_Claim\1219_v1.jpg
1219,train,Valid,2,output\tm_dataset\train\Valid_Claim\1219_v2.jpg
1220,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1220_v1.jpg
1220,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1220_v2.jpg
1224,train,Valid,1,output\tm_dataset\train\Valid_Claim\1224_v1.jpg
1224,train,Valid,2,output\tm_dataset\train\Valid_Claim\1224_v2.jpg
1225,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1225_v1.jpg
1225,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1225_v2.jpg
1226,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1226_v1.jpg
1226,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1226_v2.jpg
1227,train,Valid,1,output\tm_dataset\train\Valid_Claim\1227_v1.jpg
1227,train,Valid,2,output\tm_dataset\train\Valid_Claim\1227_v2.jpg
1228,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1228_v1.jpg
1228,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1228_v2.jpg
1231,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1231_v1.jpg
1231,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1231_v2.jpg
1232,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1232_v1.jpg
1232,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1232_v2.jpg
1233,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1233_v1.jpg
1233,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1233_v2.jpg
1234,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1234_v1.jpg
1234,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1234_v2.jpg
1236,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1236_v1.jpg
1236,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1236_v2.jpg
1237,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1237_v1.jpg
1237,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1237_v2.jpg
1238,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1238_v1.jpg
1238,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1238_v2.jpg
1240,train,Valid,1,output\tm_dataset\train\Valid_Claim\1240_v1.jpg
1240,train,Valid,2,output\tm_dataset\train\Valid_Claim\1240_v2.jpg
1241,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1241_v1.jpg
1241,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1241_v2.jpg
1245,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1245_v1.jpg
1245,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1245_v2.jpg
1246,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1246_v1.jpg
1246,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1246_v2.jpg
1249,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1249_v1.jpg
1249,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1249_v2.jpg
1253,train,Valid,1,output\tm_dataset\train\Valid_Claim\1253_v1.jpg
1253,train,Valid,2,output\tm_dataset\train\Valid_Claim\1253_v2.jpg
1257,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1257_v1.jpg
1257,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1257_v2.jpg
1258,train,Valid,1,output\tm_dataset\train\Valid_Claim\1258_v1.jpg
1258,train,Valid,2,output\tm_dataset\train\Valid_Claim\1258_v2.jpg
1259,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1259_v1.jpg
