claim_id,product_category,product_age_months,warranty_period_months,receipt_available,serial_number_valid,damage_type,repair_history,purchase_price,claim_amount,days_since_purchase,claim_status
1373,Headphones,54,24,0,0,Water Damage,2,394.56,54.93,1607,Invalid
1374,Refrigerator,49,12,1,0,Water Damage,3,1001.79,240.82,1472,Invalid
1375,Smartphone,18,36,0,1,Unknown,3,1088.92,573.15,533,Manual Review
1376,Headphones,57,12,0,0,Water Damage,1,208.33,119.14,1698,Invalid
1377,Refrigerator,23,36,1,1,Screen Damage,3,1279.91,691.95,704,Manual Review
1378,Washing Machine,23,36,1,1,Electrical Failure,0,1072.47,719.09,678,Valid
1379,Smartphone,10,36,1,1,Electrical Failure,1,1180.16,447.29,303,Valid
1380,Laptop,43,36,0,0,Water Damage,3,649.41,483.93,1302,Invalid
1381,Smartphone,17,24,1,1,Electrical Failure,2,1414.09,870.09,513,Valid
1382,Refrigerator,10,36,1,1,Software Failure,0,697.0,374.33,296,Valid
1383,Washing Machine,7,12,1,1,Software Failure,2,1542.43,543.37,212,Valid
1384,TV,13,12,1,0,Battery Failure,3,829.62,624.4,376,Manual Review
1385,Washing Machine,3,24,1,1,Software Failure,1,899.52,522.72,101,Valid
1386,Camera,42,12,1,1,Battery Failure,0,1786.92,1243.56,1255,Manual Review
1387,Washing Machine,38,12,1,1,Unknown,2,334.46,38.3,1142,Invalid
1388,TV,46,36,1,1,Manufacturing Defect,1,968.86,553.72,1377,Manual Review
1389,Laptop,4,24,1,1,Manufacturing Defect,1,1028.88,231.27,105,Valid
1390,Smartphone,57,12,0,0,Software Failure,2,1261.37,887.89,1714,Manual Review
1391,Washing Machine,50,24,1,0,Physical Damage,3,1305.9,1398.49,1506,Manual Review
1392,Smartphone,56,12,0,0,Unknown,1,411.92,281.11,1691,Invalid
1393,Refrigerator,15,12,1,1,Physical Damage,2,732.44,781.42,455,Manual Review
1394,Laptop,41,12,1,1,Software Failure,3,633.16,667.45,1219,Manual Review
1395,TV,2,24,1,1,Software Failure,4,1041.47,967.26,63,Manual Review
1396,Laptop,58,24,0,0,Physical Damage,3,1736.57,883.94,1739,Invalid
1397,Tablet,24,24,1,1,Water Damage,2,553.25,346.35,733,Manual Review
1398,Refrigerator,58,36,1,0,Unknown,2,1980.01,1581.8,1748,Invalid
1399,Headphones,36,24,1,0,Physical Damage,2,41.27,4.17,1085,Invalid
1400,Smartphone,54,12,1,0,Physical Damage,4,251.07,177.91,1620,Invalid
1401,Refrigerator,10,24,1,1,Software Failure,2,1588.9,847.6,300,Valid
1402,Camera,2,36,0,0,Physical Damage,4,2088.55,2253.84,51,Manual Review
1403,TV,52,12,1,0,Physical Damage,4,260.06,124.95,1573,Invalid
1404,Refrigerator,22,12,0,0,Unknown,3,611.7,552.78,646,Manual Review
1405,Tablet,27,12,1,1,Water Damage,2,839.79,663.89,800,Manual Review
1406,Laptop,45,36,0,1,Unknown,4,2222.21,771.17,1350,Invalid
1407,Tablet,10,36,1,1,Battery Failure,2,1097.1,623.55,295,Valid
1408,Smartphone,60,12,0,0,Water Damage,4,711.94,93.75,1807,Invalid
1409,Tablet,18,12,0,1,Water Damage,3,891.78,552.05,550,Manual Review
1410,Refrigerator,16,12,0,0,Unknown,1,1350.45,474.11,484,Invalid
1411,Headphones,43,24,1,1,Electrical Failure,0,412.34,320.96,1279,Manual Review
1412,Laptop,54,36,0,0,Unknown,2,2269.67,264.18,1622,Invalid
1413,TV,25,36,1,1,Software Failure,0,1286.91,298.66,760,Valid
1414,Refrigerator,50,24,1,1,Physical Damage,3,416.59,306.8,1493,Invalid
1415,Laptop,32,24,0,0,Physical Damage,3,485.28,237.78,955,Invalid
1416,Smartphone,26,24,1,1,Screen Damage,0,504.37,296.36,791,Manual Review
1417,Smartphone,53,12,1,1,Electrical Failure,2,1326.49,717.33,1605,Manual Review
1418,Tablet,20,36,1,1,Battery Failure,1,528.46,89.84,587,Valid
1419,Smartphone,49,12,0,1,Physical Damage,1,528.62,411.65,1455,Invalid
1420,Washing Machine,16,12,0,0,Water Damage,4,422.11,104.04,480,Invalid
1421,Tablet,36,12,0,0,Unknown,1,612.43,122.29,1085,Invalid
1422,Tablet,44,12,1,0,Screen Damage,1,997.85,1028.43,1325,Manual Review
1423,Washing Machine,17,24,1,1,Electrical Failure,0,396.04,113.24,495,Valid
1424,Headphones,37,24,0,1,Unknown,2,155.14,41.83,1108,Invalid
1425,Refrigerator,60,24,0,0,Water Damage,2,2407.66,683.47,1811,Invalid
1426,Camera,1,24,1,1,Software Failure,1,943.83,441.67,45,Valid
1427,TV,20,24,1,1,Software Failure,2,1374.8,1134.58,598,Valid
1428,Laptop,3,12,1,1,Battery Failure,1,1883.48,1168.63,77,Valid
1429,Refrigerator,16,36,1,1,Screen Damage,0,1262.75,894.0,495,Manual Review
1430,Tablet,50,12,0,0,Water Damage,2,486.02,389.33,1501,Manual Review
1431,Camera,5,12,1,1,Electrical Failure,0,397.0,300.08,160,Valid
1432,Tablet,4,12,1,1,Manufacturing Defect,2,445.14,161.64,122,Valid
1433,Refrigerator,6,12,1,1,Battery Failure,2,964.41,661.43,193,Valid
1434,Smartphone,3,12,1,1,Software Failure,0,309.91,262.01,99,Valid
1435,Tablet,45,24,1,0,Screen Damage,3,796.44,454.6,1363,Manual Review
1436,Washing Machine,38,36,0,1,Physical Damage,1,848.39,150.74,1144,Invalid
1437,Camera,11,24,1,1,Electrical Failure,1,1874.14,274.93,327,Valid
1438,Headphones,34,24,0,1,Battery Failure,0,453.77,252.05,1015,Manual Review
1439,Laptop,11,12,1,1,Electrical Failure,2,2255.89,1521.69,315,Valid
1440,Tablet,57,36,1,0,Screen Damage,0,888.66,713.33,1718,Manual Review
1441,Tablet,38,24,1,0,Physical Damage,1,298.3,55.04,1138,Invalid
1442,Refrigerator,54,12,1,0,Unknown,1,2056.49,1199.92,1612,Invalid
1443,Refrigerator,53,12,0,0,Water Damage,3,1117.75,288.28,1587,Invalid
1444,Tablet,2,24,1,1,Software Failure,2,1120.21,178.42,65,Valid
1445,Camera,35,12,0,0,Physical Damage,3,675.97,238.32,1059,Invalid
1446,Washing Machine,32,36,0,1,Screen Damage,2,1117.62,863.64,975,Manual Review
1447,TV,29,24,1,1,Water Damage,0,1925.71,2102.31,881,Manual Review
1448,Tablet,41,36,1,0,Software Failure,1,954.65,1011.04,1234,Manual Review
1449,Laptop,44,12,1,1,Software Failure,3,777.59,766.03,1305,Manual Review
1450,Headphones,21,12,1,1,Manufacturing Defect,1,61.96,59.68,640,Manual Review
1451,Tablet,26,24,1,0,Physical Damage,1,254.3,45.84,770,Invalid
1452,Refrigerator,47,36,0,0,Unknown,2,1836.5,930.59,1401,Invalid
1453,TV,45,36,1,1,Water Damage,2,430.27,93.3,1337,Invalid
1454,Refrigerator,36,36,1,1,Screen Damage,1,1070.34,848.3,1081,Manual Review
1455,Laptop,17,24,1,1,Software Failure,2,1175.05,942.69,525,Valid
1456,Smartphone,55,12,0,0,Unknown,4,271.61,55.52,1651,Invalid
1457,Headphones,8,24,1,1,Software Failure,2,383.55,56.09,246,Valid
1458,Laptop,32,24,1,0,Unknown,2,2146.15,1383.35,951,Invalid
1459,Laptop,22,36,1,1,Battery Failure,0,1110.95,404.63,665,Valid
1460,Camera,58,12,1,1,Physical Damage,1,1573.9,1319.47,1735,Manual Review
1461,Headphones,35,24,0,0,Water Damage,2,270.08,144.83,1040,Invalid
1462,TV,55,36,0,1,Water Damage,2,1937.46,1164.55,1640,Invalid
1463,Refrigerator,26,36,1,1,Battery Failure,2,577.91,365.02,782,Valid
1464,Washing Machine,5,12,1,1,Battery Failure,1,1761.82,1292.94,161,Valid
1465,Camera,50,12,1,1,Screen Damage,0,956.09,775.57,1491,Manual Review
1466,Headphones,5,12,1,1,Electrical Failure,1,340.69,159.04,137,Valid
1467,Laptop,2,24,1,1,Software Failure,1,684.4,160.82,65,Valid
1468,Headphones,25,36,1,1,Software Failure,0,280.57,124.78,752,Valid
1469,Refrigerator,43,12,0,0,Water Damage,4,1188.9,1159.26,1291,Manual Review
1470,TV,7,36,1,1,Electrical Failure,0,386.16,134.53,206,Valid
1471,Washing Machine,17,24,1,1,Electrical Failure,0,1073.26,595.33,505,Valid
1472,Tablet,21,36,1,1,Electrical Failure,2,1026.25,590.83,636,Valid
1473,Camera,13,36,1,1,Software Failure,1,439.89,405.4,388,Manual Review
1474,Laptop,35,12,1,1,Screen Damage,3,2217.97,2380.01,1039,Manual Review
1475,Tablet,16,12,0,0,Unknown,3,1079.48,343.09,489,Invalid
1476,Washing Machine,7,24,1,1,Battery Failure,0,743.69,160.79,220,Valid
1477,Headphones,44,12,1,0,Battery Failure,2,390.21,231.72,1330,Manual Review
1478,Washing Machine,39,36,1,1,Unknown,1,1690.62,1794.97,1178,Manual Review
1479,Laptop,32,12,1,0,Electrical Failure,2,401.35,359.67,953,Manual Review
1480,Camera,46,12,0,0,Water Damage,3,316.38,87.42,1384,Invalid
1481,Smartphone,32,24,1,0,Software Failure,0,1066.74,749.68,971,Manual Review
1482,Laptop,8,12,1,1,Unknown,2,1292.22,837.92,230,Manual Review
1483,Washing Machine,55,36,0,0,Physical Damage,3,781.11,268.56,1654,Invalid
1484,Camera,11,12,1,1,Battery Failure,0,1616.02,855.57,321,Valid
1485,Headphones,48,24,1,1,Physical Damage,3,321.29,158.11,1440,Invalid
1486,Smartphone,60,12,0,0,Unknown,3,1251.98,293.04,1805,Invalid
1487,Smartphone,49,24,0,0,Unknown,1,1415.74,478.14,1480,Invalid
1488,Headphones,46,36,0,0,Unknown,2,182.13,87.52,1379,Invalid
1489,Laptop,28,36,1,1,Manufacturing Defect,0,888.59,151.3,844,Valid
1490,Refrigerator,35,12,1,0,Software Failure,2,1641.01,1618.28,1059,Manual Review
1491,TV,13,24,0,1,Electrical Failure,1,1915.12,1746.13,393,Manual Review
1492,Laptop,15,36,1,1,Manufacturing Defect,0,2158.97,892.55,464,Valid
1493,Refrigerator,54,24,1,0,Physical Damage,3,2229.82,1731.91,1610,Invalid
1494,Tablet,23,24,1,1,Physical Damage,3,904.39,734.69,704,Manual Review
1495,TV,60,36,1,1,Unknown,1,728.39,374.61,1803,Invalid
1496,Smartphone,60,24,1,0,Water Damage,2,699.11,218.98,1787,Invalid
1497,Smartphone,49,24,0,0,Physical Damage,2,1213.09,855.48,1474,Invalid
1498,Refrigerator,29,36,1,1,Battery Failure,2,2324.61,730.35,870,Valid
1499,Headphones,4,12,1,1,Electrical Failure,2,169.06,62.42,127,Valid
1500,Laptop,44,24,1,1,Physical Damage,3,2260.01,1288.59,1317,Invalid
